ITT,DATE_TIME,TRACKLINE,TRIP_DIRECTION,DEST_STATION,DESCRIPTION,TRKID
260,7/27/2024 10:34:53 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2;  Doors open right,K08-K2-777
254,7/27/2024 10:34:53 AM,Yellow,2,HUNTINGTON,Huntington- Track 2; ,C15-C2-623
270,7/27/2024 10:34:53 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:34:53 AM,Red,2,TAKOMA,Shady Grove- Track 1; ,A15-A1-942
224,7/27/2024 10:34:58 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:34:58 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2;  Doors open right,K08-K2-777
254,7/27/2024 10:34:58 AM,Yellow,2,HUNTINGTON,Huntington- Track 2; ,C15-C2-623
270,7/27/2024 10:34:58 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:34:58 AM,Red,1,TAKOMA,Shady Grove- Track 1; ,A15-1ATN
224,7/27/2024 10:35:03 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:35:03 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2;  Doors open right,K08-K2-777
254,7/27/2024 10:35:03 AM,Yellow,2,HUNTINGTON,Huntington- Track 2; ,C15-C2-623
270,7/27/2024 10:35:03 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:35:03 AM,Red,1,TAKOMA,Shady Grove- Track 1; ,A15-3ATN
224,7/27/2024 10:35:10 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:35:08 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2;  Doors open right,K08-K2-777
254,7/27/2024 10:35:08 AM,Yellow,2,HUNTINGTON,Huntington- Track 2; ,C15-C2-623
270,7/27/2024 10:35:08 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:35:10 AM,Red,1,TAKOMA,,A15-A1-932
224,7/27/2024 10:35:15 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:35:15 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2;  Doors open right,K08-K2-777
254,7/27/2024 10:35:15 AM,Yellow,2,HUNTINGTON,Huntington- Track 2; ,C15-C2-623
270,7/27/2024 10:35:16 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:35:15 AM,Red,1,TAKOMA,,A15-A1-922
224,7/27/2024 10:35:20 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:35:21 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2;  Doors open right,K08-K2-777
254,7/27/2024 10:35:21 AM,Yellow,2,HUNTINGTON,Huntington- Track 2; ,C15-C2-623
270,7/27/2024 10:35:21 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:35:20 AM,Red,1,TAKOMA,,A15-A1-922
224,7/27/2024 10:35:25 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:35:26 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2;  Doors open right,K08-K2-777
254,7/27/2024 10:35:26 AM,Yellow,2,HUNTINGTON,Huntington- Track 2; ,C15-C2-623
270,7/27/2024 10:35:26 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:35:25 AM,Red,1,TAKOMA,,A15-A1-912
224,7/27/2024 10:35:30 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:35:31 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2;  Doors open right,K08-K2-777
254,7/27/2024 10:35:31 AM,Yellow,2,HUNTINGTON,Huntington- Track 2; ,C15-C2-623
270,7/27/2024 10:35:31 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:35:30 AM,Red,1,TAKOMA,,A15-A1-912
224,7/27/2024 10:35:35 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:35:36 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2;  Doors open right,K08-K2-777
254,7/27/2024 10:35:36 AM,Yellow,2,HUNTINGTON,Huntington- Track 2; ,C15-C2-623
270,7/27/2024 10:35:36 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:35:35 AM,Red,1,TAKOMA,,A15-A1-912
224,7/27/2024 10:35:40 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:35:41 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2;  Doors open right,K08-K2-777
254,7/27/2024 10:35:41 AM,Yellow,2,HUNTINGTON,Huntington- Track 2; ,C15-C2-623
270,7/27/2024 10:35:41 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:35:40 AM,Red,1,TAKOMA,,A15-A1-905
224,7/27/2024 10:35:48 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:35:48 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2;  Doors open right,K08-K2-777
254,7/27/2024 10:35:48 AM,Yellow,2,HUNTINGTON,Huntington- Track 2; ,C15-C2-623
270,7/27/2024 10:35:46 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:35:48 AM,Red,1,TAKOMA,,A15-A1-896
224,7/27/2024 10:35:52 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:35:53 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2;  Doors open right,K08-K2-777
254,7/27/2024 10:35:53 AM,Yellow,2,HUNTINGTON,Huntington- Track 2; ,C15-C2-623
270,7/27/2024 10:35:53 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:35:52 AM,Red,1,TAKOMA,,A15-A1-896
224,7/27/2024 10:35:57 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:35:58 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2;  Doors open right,K08-K2-777
254,7/27/2024 10:35:58 AM,Yellow,2,HUNTINGTON,Huntington- Track 2; ,C15-C2-623
270,7/27/2024 10:35:58 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:35:57 AM,Red,1,TAKOMA,,A15-A1-888
224,7/27/2024 10:36:02 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:36:03 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2;  Doors open right,K08-K2-777
254,7/27/2024 10:36:03 AM,Yellow,2,HUNTINGTON,Huntington- Track 2; ,C15-C2-623
270,7/27/2024 10:36:03 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:36:02 AM,Red,1,TAKOMA,,A15-A1-888
224,7/27/2024 10:36:08 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:36:08 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2;  Doors open right,K08-K2-777
254,7/27/2024 10:36:08 AM,Yellow,2,HUNTINGTON,Huntington- Track 2; ,C15-C2-623
270,7/27/2024 10:36:08 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:36:08 AM,Red,1,TAKOMA,,A15-A1-879
224,7/27/2024 10:36:13 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:36:13 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2;  Doors open right,K08-K2-777
254,7/27/2024 10:36:13 AM,Yellow,2,HUNTINGTON,Huntington- Track 2; ,C15-C2-623
270,7/27/2024 10:36:13 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:36:13 AM,Red,1,TAKOMA,,A15-A1-870
224,7/27/2024 10:36:20 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:36:18 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2;  Doors open right,K08-K2-777
254,7/27/2024 10:36:20 AM,Yellow,1,MT VERNON SQ,Huntington- Track 2;  motion;,C15-C2-623
270,7/27/2024 10:36:18 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:36:20 AM,Red,1,TAKOMA,,A15-A1-870
224,7/27/2024 10:36:25 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:36:25 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2;  Doors open right,K08-K2-777
254,7/27/2024 10:36:25 AM,Yellow,1,MT VERNON SQ,Huntington- Track 2; ,C15-3ATR
270,7/27/2024 10:36:25 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:36:25 AM,Red,1,TAKOMA,,A15-A1-861
224,7/27/2024 10:36:30 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:36:30 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2; ,K08-K2-777
254,7/27/2024 10:36:30 AM,Yellow,1,MT VERNON SQ,Huntington- Track 2; ,C15-3ATR
270,7/27/2024 10:36:30 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:36:30 AM,Red,1,TAKOMA,,A15-A1-861
224,7/27/2024 10:36:35 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:36:35 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2;  motion;,K08-K2-777
254,7/27/2024 10:36:35 AM,Yellow,1,MT VERNON SQ,Huntington- Track 2; ,C15-3ATR
270,7/27/2024 10:36:35 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:36:35 AM,Red,1,TAKOMA,,A15-A1-852
224,7/27/2024 10:36:40 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:36:40 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2;  motion;,K08-K2-777
254,7/27/2024 10:36:40 AM,Yellow,1,MT VERNON SQ,Huntington- Track 2; ,C15-3ATR
270,7/27/2024 10:36:40 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:36:40 AM,Red,1,TAKOMA,,A15-A1-852
224,7/27/2024 10:36:47 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:36:47 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2;  motion;,K08-K2-777
254,7/27/2024 10:36:47 AM,Yellow,1,MT VERNON SQ,,C15-C1-617
270,7/27/2024 10:36:45 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:36:47 AM,Red,1,TAKOMA,,A15-A1-844
224,7/27/2024 10:36:52 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:36:52 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2; ,K08-3ATR
254,7/27/2024 10:36:52 AM,Yellow,1,MT VERNON SQ,,C15-C1-617
270,7/27/2024 10:36:52 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:36:52 AM,Red,1,TAKOMA,,A15-A1-834
224,7/27/2024 10:36:57 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:36:57 AM,Orange,1,NEW CARROLLTON,Vienna-Fairfax-GMU- Track 2; ,K08-3ATR
254,7/27/2024 10:36:57 AM,Yellow,1,MT VERNON SQ,,C15-C1-613
270,7/27/2024 10:36:57 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:36:57 AM,Red,1,TAKOMA,,A15-A1-834
224,7/27/2024 10:37:02 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:37:02 AM,Orange,1,NEW CARROLLTON,,K08-K1-768
254,7/27/2024 10:37:02 AM,Yellow,1,MT VERNON SQ,,C15-C1-613
270,7/27/2024 10:37:02 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:37:02 AM,Red,1,TAKOMA,,A15-A1-834
224,7/27/2024 10:37:07 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:37:07 AM,Orange,1,NEW CARROLLTON,,K08-K1-768
254,7/27/2024 10:37:07 AM,Yellow,1,MT VERNON SQ,,C15-C1-609
270,7/27/2024 10:37:07 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:37:07 AM,Red,1,TAKOMA,,A14-A1-827
224,7/27/2024 10:37:12 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:37:12 AM,Orange,1,NEW CARROLLTON,,K08-K1-761
254,7/27/2024 10:37:12 AM,Yellow,1,MT VERNON SQ,,C15-C1-605
270,7/27/2024 10:37:12 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:37:12 AM,Red,1,TAKOMA,,A14-A1-823
224,7/27/2024 10:37:19 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:37:17 AM,Orange,1,NEW CARROLLTON,,K08-K1-761
254,7/27/2024 10:37:20 AM,Yellow,1,MT VERNON SQ,,C14-C1-601
270,7/27/2024 10:37:17 AM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 2; ,J03-J2-881
232,7/27/2024 10:37:19 AM,Red,1,TAKOMA,,A14-A1-818
224,7/27/2024 10:37:24 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:37:25 AM,Orange,1,NEW CARROLLTON,,K08-K1-752
254,7/27/2024 10:37:25 AM,Yellow,1,MT VERNON SQ,,C14-C1-601
270,7/27/2024 10:37:25 AM,Blue,1,LARGO TOWN CENTER,Franconia-Springfield- Track 2; Doors open bothsides,J03-J2-875
232,7/27/2024 10:37:24 AM,Red,1,TAKOMA,,A14-A1-816
224,7/27/2024 10:37:29 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:37:30 AM,Orange,1,NEW CARROLLTON,,K08-K1-752
254,7/27/2024 10:37:30 AM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1; ,C14-C1-599
270,7/27/2024 10:37:30 AM,Blue,1,LARGO TOWN CENTER,Franconia-Springfield- Track 2; Doors open bothsides,J03-J2-875
232,7/27/2024 10:37:29 AM,Red,1,TAKOMA,,A14-A1-809
224,7/27/2024 10:37:34 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:37:35 AM,Orange,1,NEW CARROLLTON,,K08-K1-752
254,7/27/2024 10:37:34 AM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1; ,C14-C1-599
270,7/27/2024 10:37:35 AM,Blue,1,LARGO TOWN CENTER,Franconia-Springfield- Track 2;  Doors open right,J03-J2-875
232,7/27/2024 10:37:34 AM,Red,1,TAKOMA,,A14-A1-809
224,7/27/2024 10:37:39 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:37:40 AM,Orange,1,NEW CARROLLTON,,K08-K1-743
254,7/27/2024 10:37:39 AM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1; ,C14-C1-599
270,7/27/2024 10:37:40 AM,Blue,1,LARGO TOWN CENTER,Franconia-Springfield- Track 2;  Doors open right,J03-J2-875
232,7/27/2024 10:37:39 AM,Red,1,TAKOMA,,A14-A1-806
224,7/27/2024 10:37:47 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:37:45 AM,Orange,1,NEW CARROLLTON,,K08-K1-743
254,7/27/2024 10:37:45 AM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1;  motion;,C14-C1-599
270,7/27/2024 10:37:45 AM,Blue,1,LARGO TOWN CENTER,Franconia-Springfield- Track 2;  Doors open right,J03-J2-875
232,7/27/2024 10:37:44 AM,Red,1,TAKOMA,Rockville- Track 1; ,A14-A1-805
224,7/27/2024 10:37:52 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:37:52 AM,Orange,1,NEW CARROLLTON,,K08-K1-734
254,7/27/2024 10:37:52 AM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1;  motion;,C14-C1-599
270,7/27/2024 10:37:50 AM,Blue,1,LARGO TOWN CENTER,Franconia-Springfield- Track 2;  Doors open right,J03-J2-875
232,7/27/2024 10:37:52 AM,Red,1,TAKOMA,Rockville- Track 1; ,A14-A1-805
224,7/27/2024 10:37:57 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:37:57 AM,Orange,1,NEW CARROLLTON,,K08-K1-725
254,7/27/2024 10:37:57 AM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1;  motion;,C14-C1-599
270,7/27/2024 10:37:57 AM,Blue,1,LARGO TOWN CENTER,Franconia-Springfield- Track 2;  Doors open right,J03-J2-875
232,7/27/2024 10:37:57 AM,Red,1,TAKOMA,Rockville- Track 1; ,A14-A1-796
224,7/27/2024 10:38:02 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:38:02 AM,Orange,1,NEW CARROLLTON,,K08-K1-725
254,7/27/2024 10:38:02 AM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1;  Doors operating manually; Doors open right,C14-C1-599
270,7/27/2024 10:38:02 AM,Blue,1,LARGO TOWN CENTER,Franconia-Springfield- Track 2;  Doors open right,J03-J2-875
232,7/27/2024 10:38:02 AM,Red,1,TAKOMA,Rockville- Track 1; ,A14-A1-796
224,7/27/2024 10:38:07 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:38:07 AM,Orange,1,NEW CARROLLTON,,K08-K1-717
254,7/27/2024 10:38:07 AM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1;  Doors operating manually; Doors open right,C14-C1-599
270,7/27/2024 10:38:07 AM,Blue,1,LARGO TOWN CENTER,Franconia-Springfield- Track 2;  Doors open right,J03-J2-875
232,7/27/2024 10:38:07 AM,Red,1,TAKOMA,Rockville- Track 1; ,A14-A1-796
224,7/27/2024 10:38:12 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:38:12 AM,Orange,1,NEW CARROLLTON,,K08-K1-717
254,7/27/2024 10:38:12 AM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1;  Doors operating manually; Doors open right,C14-C1-599
270,7/27/2024 10:38:12 AM,Blue,1,LARGO TOWN CENTER,Franconia-Springfield- Track 2;  Doors operating manually;,J03-J2-875
232,7/27/2024 10:38:12 AM,Red,1,TAKOMA,Rockville- Track 1; ,A14-A1-796
224,7/27/2024 10:38:17 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:38:17 AM,Orange,1,NEW CARROLLTON,,K08-K1-709
254,7/27/2024 10:38:17 AM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1;  Doors operating manually;,C14-C1-599
270,7/27/2024 10:38:17 AM,Blue,1,LARGO TOWN CENTER,Franconia-Springfield- Track 2;  Doors open right,J03-J2-875
232,7/27/2024 10:38:17 AM,Red,1,TAKOMA,Rockville- Track 1; ,A14-A1-796
224,7/27/2024 10:38:24 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:38:24 AM,Orange,1,NEW CARROLLTON,,K07-K1-701
254,7/27/2024 10:38:24 AM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1;  Doors operating manually;,C14-C1-599
270,7/27/2024 10:38:25 AM,Blue,1,LARGO TOWN CENTER,Franconia-Springfield- Track 2;  Doors open right,J03-J2-875
232,7/27/2024 10:38:24 AM,Red,1,TAKOMA,Rockville- Track 1; ,A14-A1-796
224,7/27/2024 10:38:29 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:38:29 AM,Orange,1,NEW CARROLLTON,,K07-K1-701
254,7/27/2024 10:38:29 AM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1; ,C14-C1-593
270,7/27/2024 10:38:29 AM,Blue,1,LARGO TOWN CENTER,Franconia-Springfield- Track 2; ,J03-J2-875
232,7/27/2024 10:38:29 AM,Red,1,TAKOMA,Rockville- Track 1; ,A14-A1-796
224,7/27/2024 10:38:34 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:38:34 AM,Orange,1,NEW CARROLLTON,,K07-K1-693
254,7/27/2024 10:38:34 AM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1; ,C14-1ABT
270,7/27/2024 10:38:34 AM,Blue,1,LARGO TOWN CENTER,Franconia-Springfield- Track 2;  motion;,J03-J2-875
232,7/27/2024 10:38:34 AM,Red,1,TAKOMA,Rockville- Track 1; ,A14-A1-796
224,7/27/2024 10:38:39 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:38:39 AM,Orange,1,NEW CARROLLTON,,K07-K1-693
254,7/27/2024 10:38:39 AM,Yellow,1,MT VERNON SQ,,C14-C1-586
270,7/27/2024 10:38:39 AM,Blue,1,LARGO TOWN CENTER,Franconia-Springfield- Track 2;  motion;,J03-J2-875
232,7/27/2024 10:38:39 AM,Red,1,TAKOMA,Rockville- Track 1; ,A14-A1-796
224,7/27/2024 10:38:44 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:38:44 AM,Orange,1,NEW CARROLLTON,,K07-K1-686
254,7/27/2024 10:38:44 AM,Yellow,1,MT VERNON SQ,,C14-C1-586
270,7/27/2024 10:38:44 AM,Blue,1,LARGO TOWN CENTER,Franconia-Springfield- Track 2; ,J03-J2-875
232,7/27/2024 10:38:44 AM,Red,1,TAKOMA,Rockville- Track 1; ,A14-A1-796
224,7/27/2024 10:38:51 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:38:49 AM,Orange,1,NEW CARROLLTON,,K07-K1-686
254,7/27/2024 10:38:49 AM,Yellow,1,MT VERNON SQ,,C14-C1-586
270,7/27/2024 10:38:49 AM,Blue,1,LARGO TOWN CENTER,Franconia-Springfield- Track 2; ,J03-3ATR
232,7/27/2024 10:38:49 AM,Red,1,TAKOMA,Rockville- Track 1; ,A14-A1-796
224,7/27/2024 10:38:56 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:38:54 AM,Orange,1,NEW CARROLLTON,,K07-K1-674
254,7/27/2024 10:38:57 AM,Yellow,1,MT VERNON SQ,,C14-C1-582
270,7/27/2024 10:38:54 AM,Blue,1,LARGO TOWN CENTER,Franconia-Springfield- Track 2; ,J03-3ATR
232,7/27/2024 10:38:56 AM,Red,1,TAKOMA,Rockville- Track 1; ,A14-A1-792
224,7/27/2024 10:39:01 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:39:02 AM,Orange,1,NEW CARROLLTON,,K07-K1-674
254,7/27/2024 10:39:02 AM,Yellow,1,MT VERNON SQ,,C14-C1-582
270,7/27/2024 10:39:02 AM,Blue,1,LARGO TOWN CENTER,,J03-J1-863
232,7/27/2024 10:39:01 AM,Red,1,TAKOMA,,A14-A1-787
224,7/27/2024 10:39:06 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:39:07 AM,Orange,1,NEW CARROLLTON,,K07-K1-674
254,7/27/2024 10:39:07 AM,Yellow,1,MT VERNON SQ,,C14-C1-582
270,7/27/2024 10:39:07 AM,Blue,1,LARGO TOWN CENTER,,J03-J1-863
232,7/27/2024 10:39:06 AM,Red,1,TAKOMA,,A14-A1-787
224,7/27/2024 10:39:11 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:39:12 AM,Orange,1,NEW CARROLLTON,,K07-K1-667
254,7/27/2024 10:39:12 AM,Yellow,1,MT VERNON SQ,,C14-C1-582
270,7/27/2024 10:39:12 AM,Blue,1,LARGO TOWN CENTER,,J03-J1-863
232,7/27/2024 10:39:11 AM,Red,1,TAKOMA,,A14-A1-783
224,7/27/2024 10:39:16 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:39:17 AM,Orange,1,NEW CARROLLTON,,K07-K1-667
254,7/27/2024 10:39:17 AM,Yellow,1,MT VERNON SQ,,C14-C1-582
270,7/27/2024 10:39:17 AM,Blue,1,LARGO TOWN CENTER,,J03-J1-863
232,7/27/2024 10:39:16 AM,Red,1,TAKOMA,,A14-A1-775
224,7/27/2024 10:39:21 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:39:22 AM,Orange,1,NEW CARROLLTON,,K07-K1-662
254,7/27/2024 10:39:22 AM,Yellow,1,MT VERNON SQ,,C14-C1-576
270,7/27/2024 10:39:22 AM,Blue,1,LARGO TOWN CENTER,,J03-J1-856
232,7/27/2024 10:39:21 AM,Red,1,TAKOMA,,A14-A1-775
224,7/27/2024 10:39:29 AM,Silver,2,ASHBURN,Ashburn- Track 2; ,N12-N2-1666
260,7/27/2024 10:39:27 AM,Orange,1,NEW CARROLLTON,,K07-K1-656
254,7/27/2024 10:39:26 AM,Yellow,1,MT VERNON SQ,,C14-C1-576
270,7/27/2024 10:39:27 AM,Blue,1,LARGO TOWN CENTER,,J03-J1-856
