ITT,DATE_TIME,TRACKLINE,TRIP_DIRECTION,DEST_STATION,DESCRIPTION,x,y
29,7/26/2024 6:42:31 PM,Blue,1,LARGO TOWN CENTER,,-8576867.538830476,4699876.894517682
15,7/26/2024 6:42:31 PM,Red,2,SHADY GROVE,Rhode Island Avenue- Track 2;  Doors open left,-8571156.6263138,4710352.080005761
363,7/26/2024 6:42:32 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:42:32 PM,Yellow,1,MT VERNON SQ,Huntington- Track 2;  Doors open right,-8579991.052422645,4692183.654138558
29,7/26/2024 6:42:37 PM,Blue,1,LARGO TOWN CENTER,,-8576702.006747667,4699970.230993331
15,7/26/2024 6:42:37 PM,Red,2,SHADY GROVE,Rhode Island Avenue- Track 2;  Doors open left,-8571156.6263138,4710352.080005761
363,7/26/2024 6:42:38 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:42:37 PM,Yellow,1,MT VERNON SQ,Huntington- Track 2;  Doors open right,-8579991.052422645,4692183.654138558
29,7/26/2024 6:42:43 PM,Blue,1,LARGO TOWN CENTER,,-8576642.673459074,4700003.677963414
15,7/26/2024 6:42:43 PM,Red,2,SHADY GROVE,Rhode Island Avenue- Track 2;  Doors open left,-8571156.6263138,4710352.080005761
363,7/26/2024 6:42:41 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:42:43 PM,Yellow,1,MT VERNON SQ,Huntington- Track 2;  Doors open right,-8579991.052422645,4692183.654138558
29,7/26/2024 6:42:46 PM,Blue,1,LARGO TOWN CENTER,,-8576642.673459074,4700003.677963414
15,7/26/2024 6:42:46 PM,Red,2,SHADY GROVE,Rhode Island Avenue- Track 2;  Doors open left,-8571156.6263138,4710352.080005761
363,7/26/2024 6:42:46 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:42:46 PM,Yellow,1,MT VERNON SQ,Huntington- Track 2;  Doors open right,-8579991.052422645,4692183.654138558
29,7/26/2024 6:42:51 PM,Blue,1,LARGO TOWN CENTER,,-8576447.530391714,4700145.614406691
15,7/26/2024 6:42:51 PM,Red,2,SHADY GROVE,Rhode Island Avenue- Track 2; ,-8571156.6263138,4710352.080005761
363,7/26/2024 6:42:52 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:42:52 PM,Yellow,1,MT VERNON SQ,Huntington- Track 2;  Doors open right,-8579991.052422645,4692183.654138558
29,7/26/2024 6:42:57 PM,Blue,1,LARGO TOWN CENTER,,-8576399.217732709,4700243.098589955
15,7/26/2024 6:42:57 PM,Red,2,SHADY GROVE,Rhode Island Avenue- Track 2;  motion;,-8571156.6263138,4710352.080005761
363,7/26/2024 6:42:58 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:42:57 PM,Yellow,1,MT VERNON SQ,Huntington- Track 2;  Doors open right,-8579991.052422645,4692183.654138558
29,7/26/2024 6:43:02 PM,Blue,1,LARGO TOWN CENTER,,-8576388.976339556,4700357.0219063405
15,7/26/2024 6:43:02 PM,Red,2,SHADY GROVE,Rhode Island Avenue- Track 2; ,-8571203.04654146,4710207.997794281
363,7/26/2024 6:43:03 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:43:03 PM,Yellow,1,MT VERNON SQ,Huntington- Track 2;  Doors open right,-8579991.052422645,4692183.654138558
29,7/26/2024 6:43:08 PM,Blue,1,LARGO TOWN CENTER,,-8576388.976339556,4700357.0219063405
15,7/26/2024 6:43:08 PM,Red,2,SHADY GROVE,Rhode Island Avenue- Track 2; ,-8571269.392957974,4710022.28213099
363,7/26/2024 6:43:06 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:43:08 PM,Yellow,1,MT VERNON SQ,Huntington- Track 2;  Doors open right,-8579991.052422645,4692183.654138558
241,7/26/2024 6:43:06 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:43:14 PM,Blue,1,LARGO TOWN CENTER,,-8576409.459125862,4700448.933366702
15,7/26/2024 6:43:14 PM,Red,2,SHADY GROVE,,-8571269.392957974,4710022.28213099
363,7/26/2024 6:43:12 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:43:11 PM,Yellow,1,MT VERNON SQ,Huntington- Track 2;  Doors open right,-8579991.052422645,4692183.654138558
241,7/26/2024 6:43:11 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:43:16 PM,Blue,1,LARGO TOWN CENTER,,-8576409.459125862,4700448.933366702
15,7/26/2024 6:43:16 PM,Red,2,SHADY GROVE,,-8571344.53361426,4709887.218327759
363,7/26/2024 6:43:17 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:43:17 PM,Yellow,1,MT VERNON SQ,Huntington- Track 2; ,-8579991.052422645,4692183.654138558
241,7/26/2024 6:43:17 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:43:22 PM,Blue,1,LARGO TOWN CENTER,,-8576409.459125862,4700448.933366702
15,7/26/2024 6:43:22 PM,Red,2,SHADY GROVE,,-8571449.84185255,4709670.175704125
363,7/26/2024 6:43:23 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:43:22 PM,Yellow,1,MT VERNON SQ,Huntington- Track 2;  motion;,-8579991.052422645,4692183.654138558
241,7/26/2024 6:43:23 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:43:28 PM,Blue,1,LARGO TOWN CENTER,,-8576409.459125862,4700448.933366702
15,7/26/2024 6:43:28 PM,Red,2,SHADY GROVE,,-8571449.84185255,4709670.175704125
363,7/26/2024 6:43:29 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:43:28 PM,Yellow,1,MT VERNON SQ,Huntington- Track 2;  motion;,-8579991.052422645,4692183.654138558
241,7/26/2024 6:43:28 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:43:33 PM,Blue,1,LARGO TOWN CENTER,,-8576428.717397768,4700509.826953536
15,7/26/2024 6:43:33 PM,Red,2,SHADY GROVE,,-8571449.84185255,4709670.175704125
363,7/26/2024 6:43:34 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:43:34 PM,Yellow,1,MT VERNON SQ,Huntington- Track 2; ,0,0
241,7/26/2024 6:43:34 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:43:39 PM,Blue,1,LARGO TOWN CENTER,,-8576556.512173198,4700892.20699034
15,7/26/2024 6:43:39 PM,Red,2,SHADY GROVE,,-8571535.112582497,4709452.851582026
363,7/26/2024 6:43:37 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:43:39 PM,Yellow,1,MT VERNON SQ,Huntington- Track 2; ,0,0
241,7/26/2024 6:43:37 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:43:45 PM,Blue,1,LARGO TOWN CENTER,,-8576556.512173198,4700892.20699034
15,7/26/2024 6:43:44 PM,Red,2,SHADY GROVE,,-8571571.736694967,4709359.5710288
363,7/26/2024 6:43:43 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:43:42 PM,Yellow,1,MT VERNON SQ,Huntington- Track 2; ,0,0
241,7/26/2024 6:43:42 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:43:47 PM,Blue,1,LARGO TOWN CENTER,,0,0
15,7/26/2024 6:43:47 PM,Red,2,SHADY GROVE,,-8571608.47212693,4709265.719067079
363,7/26/2024 6:43:48 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:43:48 PM,Yellow,1,MT VERNON SQ,,-8579929.826702708,4692531.5846698
241,7/26/2024 6:43:48 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:43:53 PM,Blue,1,LARGO TOWN CENTER,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:43:53 PM,Red,2,SHADY GROVE,,-8571669.586527376,4709110.2071315395
363,7/26/2024 6:43:53 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:43:53 PM,Yellow,1,MT VERNON SQ,,-8579916.691002794,4692616.283844387
241,7/26/2024 6:43:53 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:43:58 PM,Blue,1,LARGO TOWN CENTER,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:43:58 PM,Red,2,SHADY GROVE,,-8571752.630867505,4708898.617439631
363,7/26/2024 6:43:59 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:43:59 PM,Yellow,1,MT VERNON SQ,,-8579916.691002794,4692616.283844387
241,7/26/2024 6:43:59 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:44:04 PM,Blue,1,LARGO TOWN CENTER,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:44:04 PM,Red,2,SHADY GROVE,,-8571752.630867505,4708898.617439631
363,7/26/2024 6:44:05 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:44:04 PM,Yellow,1,MT VERNON SQ,,-8579861.142576888,4692744.262348956
241,7/26/2024 6:44:05 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:44:10 PM,Blue,1,LARGO TOWN CENTER,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:44:10 PM,Red,2,SHADY GROVE,,-8571804.171791743,4708767.288124254
363,7/26/2024 6:44:11 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:44:10 PM,Yellow,1,MT VERNON SQ,,-8579765.85309277,4692851.674121474
241,7/26/2024 6:44:10 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:44:15 PM,Blue,1,LARGO TOWN CENTER,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:44:15 PM,Red,2,SHADY GROVE,,-8571834.005415276,4708691.6100199865
363,7/26/2024 6:44:13 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:44:16 PM,Yellow,1,MT VERNON SQ,,-8579652.975129105,4692971.228185159
241,7/26/2024 6:44:16 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:44:21 PM,Blue,1,LARGO TOWN CENTER,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:44:21 PM,Red,2,SHADY GROVE,,-8571884.321825113,4708584.746058195
363,7/26/2024 6:44:19 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:44:18 PM,Yellow,1,MT VERNON SQ,,-8579652.975129105,4692971.228185159
241,7/26/2024 6:44:19 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:44:26 PM,Blue,1,LARGO TOWN CENTER,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:44:26 PM,Red,2,SHADY GROVE,,-8571884.321825113,4708584.746058195
363,7/26/2024 6:44:24 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:44:24 PM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1;  motion;,-8579517.276669828,4693115.066297177
241,7/26/2024 6:44:24 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:44:29 PM,Blue,1,LARGO TOWN CENTER,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:44:29 PM,Red,2,SHADY GROVE,,-8571931.966567174,4708466.724917245
363,7/26/2024 6:44:30 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:44:29 PM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1;  motion;,-8579517.276669828,4693115.066297177
241,7/26/2024 6:44:30 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:44:35 PM,Blue,1,LARGO TOWN CENTER,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:44:35 PM,Red,2,SHADY GROVE,New York Avenue- Track 2;  motion;,-8571976.828321965,4708306.933630894
363,7/26/2024 6:44:35 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:44:35 PM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1;  motion;,-8579517.276669828,4693115.066297177
241,7/26/2024 6:44:35 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:44:40 PM,Blue,1,LARGO TOWN CENTER,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:44:40 PM,Red,2,SHADY GROVE,New York Avenue- Track 2;  motion;,-8571976.828321965,4708306.933630894
363,7/26/2024 6:44:41 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:44:41 PM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1;  motion;,-8579517.276669828,4693115.066297177
241,7/26/2024 6:44:41 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:44:46 PM,Blue,1,LARGO TOWN CENTER,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:44:46 PM,Red,2,SHADY GROVE,New York Avenue- Track 2;  motion;,-8571976.828321965,4708306.933630894
363,7/26/2024 6:44:46 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:44:46 PM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1; ,-8579517.276669828,4693115.066297177
241,7/26/2024 6:44:46 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:44:51 PM,Blue,1,LARGO TOWN CENTER,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:44:51 PM,Red,2,SHADY GROVE,New York Avenue- Track 2;  motion;,-8571976.828321965,4708306.933630894
363,7/26/2024 6:44:52 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:44:51 PM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1;  Doors open right,-8579517.276669828,4693115.066297177
241,7/26/2024 6:44:52 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:44:57 PM,Blue,1,LARGO TOWN CENTER,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:44:56 PM,Red,2,SHADY GROVE,New York Avenue- Track 2;  motion;,-8571976.828321965,4708306.933630894
363,7/26/2024 6:44:57 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:44:57 PM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1;  Doors open right,-8579517.276669828,4693115.066297177
241,7/26/2024 6:44:57 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:45:02 PM,Blue,1,LARGO TOWN CENTER,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:45:02 PM,Red,2,SHADY GROVE,New York Avenue- Track 2;  motion;,-8571976.828321965,4708306.933630894
363,7/26/2024 6:45:00 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:45:02 PM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1;  Doors open right,-8579517.276669828,4693115.066297177
241,7/26/2024 6:45:00 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:45:08 PM,Blue,1,LARGO TOWN CENTER,Ronald Reagan Washington National Airport- ,0,0
15,7/26/2024 6:45:07 PM,Red,2,SHADY GROVE,New York Avenue- Track 2; ,-8571976.828321965,4708306.933630894
363,7/26/2024 6:45:06 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:45:05 PM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1;  Doors open right,-8579517.276669828,4693115.066297177
241,7/26/2024 6:45:05 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:45:10 PM,Blue,1,LARGO TOWN CENTER,Ronald Reagan Washington National Airport- ,0,0
15,7/26/2024 6:45:10 PM,Red,2,SHADY GROVE,New York Avenue- Track 2;  Doors open left,-8571976.828321965,4708306.933630894
363,7/26/2024 6:45:11 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:45:11 PM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1; ,-8579517.276669828,4693115.066297177
241,7/26/2024 6:45:11 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:45:16 PM,Blue,1,LARGO TOWN CENTER,Ronald Reagan Washington National Airport- ,0,0
15,7/26/2024 6:45:16 PM,Red,2,SHADY GROVE,New York Avenue- Track 2;  Doors open left,-8571976.828321965,4708306.933630894
363,7/26/2024 6:45:17 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:45:16 PM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1; ,-8579406.402456997,4693232.4808407845
241,7/26/2024 6:45:17 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:45:22 PM,Blue,1,LARGO TOWN CENTER,Ronald Reagan Washington National Airport- ,-8576557.848007089,4700914.935826651
15,7/26/2024 6:45:21 PM,Red,2,SHADY GROVE,New York Avenue- Track 2;  Doors open left,-8571976.828321965,4708306.933630894
363,7/26/2024 6:45:22 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:45:22 PM,Yellow,1,MT VERNON SQ,Eisenhower Avenue- Track 1; ,-8579337.161733724,4693305.901328819
241,7/26/2024 6:45:22 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
29,7/26/2024 6:45:27 PM,Blue,1,LARGO TOWN CENTER,Ronald Reagan Washington National Airport- ,-8576557.848007089,4700914.935826651
15,7/26/2024 6:45:27 PM,Red,2,SHADY GROVE,New York Avenue- Track 2; ,-8571976.828321965,4708306.933630894
363,7/26/2024 6:45:28 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:45:27 PM,Yellow,1,MT VERNON SQ,,-8579261.241841003,4693386.321654003
241,7/26/2024 6:45:27 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
372,7/26/2024 6:45:33 PM,Green,2,BRANCH AVE,Branch Avenue- Track 1; ,-8561780.074284792,4696886.578519149
15,7/26/2024 6:45:32 PM,Red,2,SHADY GROVE,New York Avenue- Track 2; ,-8572036.940846993,4708074.33236671
363,7/26/2024 6:45:33 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:45:32 PM,Yellow,1,MT VERNON SQ,,-8579261.241841003,4693386.321654003
241,7/26/2024 6:45:33 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
372,7/26/2024 6:45:38 PM,Green,2,BRANCH AVE,Branch Avenue- Track 1; ,-8561780.074284792,4696886.578519149
15,7/26/2024 6:45:40 PM,Red,2,SHADY GROVE,New York Avenue- Track 2; ,-8572036.940846993,4708074.33236671
363,7/26/2024 6:45:38 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:45:38 PM,Yellow,1,MT VERNON SQ,,-8579101.609691206,4693555.163551545
241,7/26/2024 6:45:38 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
372,7/26/2024 6:45:43 PM,Green,2,BRANCH AVE,Branch Avenue- Track 1; ,-8561780.074284792,4696886.578519149
15,7/26/2024 6:45:45 PM,Red,2,SHADY GROVE,New York Avenue- Track 2; ,-8572036.940846993,4708074.33236671
363,7/26/2024 6:45:43 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:45:43 PM,Yellow,1,MT VERNON SQ,,-8579101.609691206,4693555.163551545
241,7/26/2024 6:45:43 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
372,7/26/2024 6:45:48 PM,Green,2,BRANCH AVE,Branch Avenue- Track 1; ,-8561780.074284792,4696886.578519149
15,7/26/2024 6:45:50 PM,Red,2,SHADY GROVE,,-8572078.017739095,4707885.937830682
363,7/26/2024 6:45:48 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:45:48 PM,Yellow,1,MT VERNON SQ,,-8579101.609691206,4693555.163551545
241,7/26/2024 6:45:48 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
372,7/26/2024 6:45:53 PM,Green,2,BRANCH AVE,Branch Avenue- Track 1; ,-8561780.074284792,4696886.578519149
15,7/26/2024 6:45:55 PM,Red,2,SHADY GROVE,,-8572078.017739095,4707885.937830682
363,7/26/2024 6:45:53 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:45:53 PM,Yellow,1,MT VERNON SQ,,-8579101.609691206,4693555.163551545
241,7/26/2024 6:45:53 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
372,7/26/2024 6:45:59 PM,Green,2,BRANCH AVE,Branch Avenue- Track 1; ,-8561780.074284792,4696886.578519149
15,7/26/2024 6:46:01 PM,Red,2,SHADY GROVE,,-8572127.888870971,4707789.667712337
363,7/26/2024 6:45:59 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:45:58 PM,Yellow,1,MT VERNON SQ,,-8579101.609691206,4693555.163551545
241,7/26/2024 6:45:59 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
372,7/26/2024 6:46:04 PM,Green,2,BRANCH AVE,Branch Avenue- Track 1; ,-8561780.074284792,4696886.578519149
15,7/26/2024 6:46:03 PM,Red,2,SHADY GROVE,,0,0
363,7/26/2024 6:46:04 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
75,7/26/2024 6:46:03 PM,Yellow,1,MT VERNON SQ,,-8578993.852424119,4693650.013358855
241,7/26/2024 6:46:04 PM,Blue,2,FRANCONIA-SPRINGFIELD,Franconia-Springfield- Track 1; ,-8590410.668080386,4688213.003540298
372,7/26/2024 6:46:09 PM,Green,2,BRANCH AVE,Branch Avenue- Track 1; ,-8561780.074284792,4696886.578519149
15,7/26/2024 6:46:11 PM,Red,2,SHADY GROVE,,-8572231.082038937,4707627.312299105
363,7/26/2024 6:46:09 PM,Silver,2,ASHBURN,Ashburn- Track 2; ,-8626475.288790647,4722646.090810739
